,average,p,otu_id,baseMean,log2FoldChange,pvalue,padj,relative_abund,log2FC_new,rel_abu_new,padj_new
264,0,0.491,ec3d4c89ee17cd40f9ce6a61ac053368,27.9821409867538,0.409831010041813,0.293860075516439,0.32725179517433,0.000527533597622443,0.409831010041813,0.000527533597622443,1
265,0,0.025,5838779748eaaf7112d82f758932a36d,3.9930655830884,2.2999686010419,2.48193535218658e-06,8.29005751387552e-06,0.000471385219657678,2.2999686010419,0.000471385219657678,0.001
266,0,0.001,f3263a3c799ea2b944b6d7eb7119434e,10.3563067653593,4.61834750557555,4.33033024792258e-21,8.1406989084552e-20,0.000488360310670281,4.61834750557555,0.000488360310670281,0.001
267,0,0.003,08874dffbed5863fd3c9f86677852ba5,12.1185095763296,2.66996885320449,3.33706195081114e-07,1.25842820919105e-06,0.000471385219657678,2.66996885320449,0.000471385219657678,0.001
268,0,0.033,ed82687f4d2ba2d523407c34332983de,7.02386064859413,1.12088571413669,0.0407181036130877,0.0520635777424486,0.000442658142559426,1.12088571413669,0.000442658142559426,0.1
269,0,0.001,4c055ac122c2436fc96ecb4f81bf1844,11.2034252127498,3.63284075556835,1.88252586366391e-17,2.39796808376534e-16,0.000485748758206804,3.63284075556835,0.000485748758206804,0.001
270,0,0.001,4c3c4b71d1a1994bd9de09c8586e64d1,10.3142471984038,4.15014506825957,3.16364785971229e-22,6.75045030656753e-21,0.00047921987704811,4.15014506825957,0.00047921987704811,0.001
271,0,0.001,82e363549cd6ba7b9da1eed1b9cfa41f,14.9735678652107,2.4318884731747,5.67485038206691e-11,3.45339571385227e-10,0.000548426017330262,2.4318884731747,0.000548426017330262,0.001
272,0,0.001,5f7273eda4989f4699ca727ded13d033,9.95439129740373,4.55754644392668,7.3163270653593e-32,3.33321315040738e-30,0.000473996772121155,4.55754644392668,0.000473996772121155,0.001
273,0,0.001,d5c275122e9e718fda91e77c538b31c5,9.94034505002949,4.55391429057156,3.12607259580029e-20,5.26951637232069e-19,0.000470079443425939,4.55391429057156,0.000470079443425939,0.001
274,0,0.004,987cbf154c10a3c1ac0535156e6df4e0,3.25574197363517,2.30166234624042,3.98238281295643e-07,1.48189182377635e-06,0.000462244786035507,2.30166234624042,0.000462244786035507,0.001
275,0,0.001,3f874880eb6fec89ad09af87e2f54264,15.0385614030627,2.19286276027974,1.95162439728652e-07,7.54989067605593e-07,0.000521004716463749,2.19286276027974,0.000521004716463749,0.001
276,0,0.001,27f8b975f616fc83f4918afb2f83a40f,10.2011550358789,3.903110221726,1.38592517714068e-19,2.18337184448612e-18,0.00045832745734029,3.903110221726,0.00045832745734029,0.001
277,0,0.001,c2375e7ab215e49cd96a71f7a87cb694,11.7874556628625,2.97110832722061,6.02647613523968e-11,3.64980716358168e-10,0.000471385219657678,2.97110832722061,0.000471385219657678,0.001
278,0,0.223,d717d572abbca3f4f30940a719958ffc,21.9333937917773,0.326412677195423,0.495366711994041,0.530960038693061,0.000395650198216832,0.326412677195423,0.000395650198216832,1
279,0,0.001,42b52d49bececbbc04ec9cc9b31c3e28,9.88406419987383,4.50585908943632,4.87058988210881e-21,9.12243445697195e-20,0.000453104352413336,4.50585908943632,0.000453104352413336,0.001
280,0,0.007,4653c9969ca36c3e2036b88bcb35bba7,14.4728211494844,1.80929152773719,0.000206438306402435,0.000481975307237818,0.000460939009803768,1.80929152773719,0.000460939009803768,0.001
281,0,0.001,0ce201d0d5d8086bd08fdcedc648dec5,9.96755495842184,4.17551859278261,1.46120198756304e-32,6.7791728909232e-31,0.000454410128645074,4.17551859278261,0.000454410128645074,0.001
282,0,0.001,bab40a1e4653e6d19a1923d95740b671,13.5859961628639,2.14648622907035,1.9079947538708e-05,5.39336471231115e-05,0.000464856338498984,2.14648622907035,0.000464856338498984,0.001
283,0,0.001,dec569ecdebc2a106f42000603aea0bd,11.4736335059684,2.97922042979401,8.15049969558489e-11,4.87199491259726e-10,0.000455715904876813,2.97922042979401,0.000455715904876813,0.001
284,0,0.001,2f18b146ba21c9b6a0e6ed32ca4f5262,10.4051163678704,3.63539841575416,3.53046302593722e-18,4.86472793519469e-17,0.000453104352413336,3.63539841575416,0.000453104352413336,0.001
285,0,0.001,773fb8a8c24c00a92d18bf30abf564d1,18.9129093615067,1.55475300213292,0.00016635890222142,0.000398898515189056,0.000549731793562001,1.55475300213292,0.000549731793562001,0.001
286,0,0.001,5244869be434d0a22303db0dfad09a8d,9.70227704461943,4.33582328064893,3.65966549216289e-18,5.00187253888317e-17,0.000440046590095948,4.33582328064893,0.000440046590095948,0.001
287,0,0.001,dbd66b5cd741ee836a7b4c86ea542c5d,9.67204452970905,4.20085142610825,1.6888064297767e-35,9.38493858833051e-34,0.000443963918791165,4.20085142610825,0.000443963918791165,0.001
288,0,0.001,00c23983551259e90eb91e8750854dce,9.43600914405568,4.29130009015261,4.05429092686805e-18,5.49295362724602e-17,0.00043874081386421,4.29130009015261,0.00043874081386421,0.001
289,0,0.001,7ef8ed5855dad95a1411c1faa5fafc20,12.030009918119,2.59995328058367,1.29081466063449e-07,5.131800109142e-07,0.000449187023718119,2.59995328058367,0.000449187023718119,0.001
290,0,0.286,0ec8e1556d6e2a78652fc565ee51b458,17.0112684225709,0.903664985516481,0.0866841673902898,0.104620962886085,0.000390427093289877,0.903664985516481,0.000390427093289877,1
291,0,0.001,3df2cea40f04b8629bf8321c9c192f38,9.37641148714402,4.25134139263441,2.99692443400745e-26,8.86283442267584e-25,0.000433517708937255,4.25134139263441,0.000433517708937255,0.001
292,0,0.004,67d66fd29bb17e7f1c6e592d8e903c96,11.7909414282542,2.2802650951318,2.33417096461401e-05,6.47854147533099e-05,0.000410013736765958,2.2802650951318,0.000410013736765958,0.001
293,0,0.005,81a6571b2c801a8f41b9606c4d606fdc,20.5462334188965,1.10644645398275,0.0222300622325356,0.0303913016247451,0.000511864282841578,1.10644645398275,0.000511864282841578,0.1
294,0,0.015,aca156cf53ff1073d213078790a46e8c,17.880901697906,1.36241822660123,0.00193295735784041,0.00355971061857209,0.00048966608690202,1.36241822660123,0.00048966608690202,0.01
295,0,0.004,bceff7cad1278962c7a3f91e3a1f7c20,17.0827988305625,1.46614799231192,0.00185429216405359,0.00343737370733835,0.000481831429511587,1.46614799231192,0.000481831429511587,0.01
296,0,0.001,57feb7b6cb9ae0083ac79baf01ad8237,9.72167524155477,3.39718323334724,3.4376636068712e-11,2.14620553826514e-10,0.000411319512997697,3.39718323334724,0.000411319512997697,0.001
297,0,0.008,67037272890c51b30cac7a5854a991c5,2.27893295435969,1.31699922866382,0.00241899872058166,0.00436265211482934,0.000410013736765958,1.31699922866382,0.000410013736765958,0.01
298,0,0.001,b92a62fe96df72f9c3fa6cf46d6cc36b,11.6404067092027,2.35217356873487,2.9621831336527e-06,9.73343736639487e-06,0.000416542617924651,2.35217356873487,0.000416542617924651,0.001
299,0,0.003,5061b6eea92ac2602538a215988b6467,3.81031607758116,2.57472786238629,1.1467337284531e-07,4.59147463561942e-07,0.000410013736765958,2.57472786238629,0.000410013736765958,0.001
300,0,0.001,2f35ee9728dc72b480cb1869723f94f7,8.81414877848271,4.36269279570218,4.54138510144838e-24,1.10945818637799e-22,0.000410013736765958,4.36269279570218,0.000410013736765958,0.001
301,0,0.088,28ced0b884774dd9bcabc61c68bde077,11.4445882955401,1.5850588132935,0.0144205666606142,0.020856296310045,0.000329055610398157,1.5850588132935,0.000329055610398157,0.1
302,0,0.001,2806859021957fc460a73d409ae56837,9.37303873368838,3.78049036570059,2.08565877931613e-18,2.94613867234683e-17,0.000410013736765958,3.78049036570059,0.000410013736765958,0.001
303,0,0.001,8a9d051995e3c5b0c16836342486d088,8.82458530237624,4.36321728205718,1.24539049455216e-20,2.22542039962908e-19,0.000404790631839003,4.36321728205718,0.000404790631839003,0.001
304,0,0.001,04cb45285e049d3840036703c03c4f4f,9.00526512334594,3.96777525197734,9.38715397614629e-21,1.71374865189068e-19,0.000404790631839003,3.96777525197734,0.000404790631839003,0.001
305,0,0.001,b4054df8fa40f927edf9135c1038a5b2,10.276942317079,3.00208380765441,1.33638128338088e-10,7.82185202552905e-10,0.000411319512997697,3.00208380765441,0.000411319512997697,0.001
306,0,0.001,d369098c664d54db4420d67d3fb819fa,9.46770585801268,3.57739463521501,1.56158922820838e-24,3.92883419256207e-23,0.000411319512997697,3.57739463521501,0.000411319512997697,0.001
307,0,0.012,fa62c3ab803ca1ce4801bdc2f01e9198,3.17046713068989,1.18425160495697,0.0124441736626787,0.018373776996253,0.000385203988362922,1.18425160495697,0.000385203988362922,0.1
308,0,0.001,c496eb04eb05c56597ca556753a77249,9.36666620376093,3.48638481703484,2.81266001092741e-18,3.92917725835909e-17,0.000402179079375526,3.48638481703484,0.000402179079375526,0.001
309,0,0.031,538574ac7ff05863413e49c5fa530119,18.0609130961855,0.978708074119645,0.0390788577451758,0.0501450859216833,0.0004282946040103,0.978708074119645,0.0004282946040103,0.1
310,0,0.001,fc0d8ea34fcdec2ded8cb54392f7643d,8.7570868148721,3.83100374312678,4.70120134417851e-15,4.61630586359432e-14,0.000389121317058138,3.83100374312678,0.000389121317058138,0.001
311,0,0.021,60379355e970842318fc72b9e7b9b071,3.42135368489248,0.445544329055427,0.367429897697564,0.401923641067831,0.00036692312111858,0.445544329055427,0.00036692312111858,1
312,0,0.001,20dd4a99df53e33fd093be9f30f37016,9.84555345141059,2.92006319078263,2.57508444092964e-11,1.62777525222265e-10,0.000391732869521616,2.92006319078263,0.000391732869521616,0.001
313,0,0.019,ee698983a846429b6e717335fa5c41d6,10.4709607731075,2.00458893096418,0.000548541264232756,0.00117491451640197,0.000342113372715544,2.00458893096418,0.000342113372715544,0.01
314,0,0.004,af7a3ed7f833660a3c28ebb2aad3b350,11.5871331715008,1.99650353995687,7.86658830313743e-05,0.000200510771416159,0.000369534673582058,1.99650353995687,0.000369534673582058,0.001
315,0,0.281,cd2f46d078603e895759cfda1f6d5ef7,1.68954130730812,1.03922531157504,0.00572718236921371,0.00932464946590911,0.000272907232433392,1.03922531157504,0.000272907232433392,0.01
316,0,0.142,8f0a02f2faf8622f26e0977de7d38070,12.4845715210532,0.893077689172133,0.161990651364983,0.187671643517232,0.000279436113592086,0.893077689172133,0.000279436113592086,1
317,0,0.001,1b21d2b71f96b4a59b392aee9aa1d655,8.20629889001453,4.24639744662464,1.76221774817046e-18,2.49622833403305e-17,0.000373452002277274,4.24639744662464,0.000373452002277274,0.001
318,0,0.001,9dd83e4bb54289e0c9702ce526c37231,8.87509145790998,3.48652411834642,5.23325737752259e-17,6.39241124592554e-16,0.000374757778509012,3.48652411834642,0.000374757778509012,0.001
319,0,0.001,12e41fb960c9d1f23544a53be7f120f9,8.44808057269191,3.88800667813589,9.80537244980499e-32,4.42730075702355e-30,0.000374757778509012,3.88800667813589,0.000374757778509012,0.001
320,0,0.002,fc4399cdf60d05c496df9b1327f45f8e,8.57557358624786,3.64340954201679,4.68002203350768e-12,3.27342619964707e-11,0.000363005792423364,3.64340954201679,0.000363005792423364,0.001
321,0,0.591,34249abb6f3991d543668d29aeeeedc9,20.795602127431,0.499861801880504,0.227427076566593,0.257927500829168,0.00040740218430248,0.499861801880504,0.00040740218430248,1
322,0,0.001,371a039c0562a7679a06c84d445b725a,2.58905878661056,2.13685559136568,2.93798093199781e-06,9.66647337222702e-06,0.000365617344886841,2.13685559136568,0.000365617344886841,0.001
323,0,0.005,4cc8e78b5b5cbce99e74ab7690ada417,12.4808232258623,1.55821901764845,0.00153667906034276,0.00292692505015192,0.000357782687496409,1.55821901764845,0.000357782687496409,0.01
324,0,0.348,cca6ccc2213a51059fbac0e2e9219b8d,21.5162908311049,0.314367107848704,0.410656373099602,0.445832820687996,0.000390427093289877,0.314367107848704,0.000390427093289877,1
325,0,0.007,bfe2f15eb40070df33463ffd140d362b,9.06422053054637,2.87745082712431,4.83273497552252e-09,2.31079780416978e-08,0.000355171135032932,2.87745082712431,0.000355171135032932,0.001
326,0,0.001,f617931335477584dfd0b193104558b4,11.58761619439,2.18314365404829,4.54291647139394e-07,1.67323587733716e-06,0.000391732869521616,2.18314365404829,0.000391732869521616,0.001
327,0,0.001,9be17c698bded3fe6f5ce0a7af143da9,8.90932068684831,3.10008033979306,2.1746429937686e-10,1.24261803610032e-09,0.000355171135032932,3.10008033979306,0.000355171135032932,0.001
328,0,0.001,8daf68691f46b4d7a620c102243e2d4e,8.28406036158291,3.45368124759677,3.35425698006807e-13,2.67125630680382e-12,0.000352559582569454,3.45368124759677,0.000352559582569454,0.001
329,0,0.247,4510fd8ef0d35af2c556f240894351a6,15.2725984311973,0.690458309914629,0.192503358664456,0.220545873304521,0.000317303624312509,0.690458309914629,0.000317303624312509,1
330,0,0.001,3536ac248436e8c5e42bef59550f1a6c,9.12469192291383,2.76592866183156,8.9309382011905e-09,4.12454378844022e-08,0.000352559582569454,2.76592866183156,0.000352559582569454,0.001
331,0,0.001,3aca5244dd3b35efc1c05bd5e761f613,9.83917318777129,2.64833268523976,7.09444614857894e-10,3.75278390934766e-09,0.000365617344886841,2.64833268523976,0.000365617344886841,0.001
332,0,0.085,f5aff750be8181f6a19cd81075a841e1,13.7710572596911,0.916783323663876,0.0699425089628805,0.085703723727959,0.00031599784808077,0.916783323663876,0.00031599784808077,0.1
333,0,0.001,c7318b3d746e0c759e209cf471e0844f,8.90861608249857,3.06151793026185,5.97140299894697e-11,3.62078956422959e-10,0.000349948030105977,3.06151793026185,0.000349948030105977,0.001
334,0,0.001,74b0d190476a4cdf9c85f69d466614dc,8.47876271474884,3.40127795838392,3.30196543859873e-17,4.0926566723024e-16,0.000355171135032932,3.40127795838392,0.000355171135032932,0.001
335,0,0.001,5a5aa2df8ec3db014bd085fba483a0cc,7.89633691133574,3.91566171334102,1.63112563890567e-23,3.78376254859907e-22,0.000351253806337716,3.91566171334102,0.000351253806337716,0.001
336,0,0.296,10079bc6a843b00f528b30c12e08e79a,3.22338726750104,1.73644342347125,0.000151372126417731,0.00036521414279316,0.000220676183163844,1.73644342347125,0.000220676183163844,0.001
337,0,0.001,507810c957243ecc30d123889839b6d2,9.84479245562687,2.45760114572043,1.61876548629127e-07,6.32619556736861e-07,0.000351253806337716,2.45760114572043,0.000351253806337716,0.001
338,0,0.004,16d47c1bb9f5217cabb095d73a2f2ce7,13.5900800228291,1.40484143569339,0.00210627927264024,0.00383283709310604,0.000372146226045535,1.40484143569339,0.000372146226045535,0.01
339,0,0.001,c89d2c562b5dfa795c28f6285ab84e68,7.48506013776101,4.09792539708055,6.57578069146683e-19,9.8383795730023e-18,0.000339501820252067,4.09792539708055,0.000339501820252067,0.001
340,0,0.001,e1cddf86eb0f0e282be69e728d475c23,10.8345742479757,2.1616141087582,1.77832859519374e-06,6.03557564154011e-06,0.000363005792423364,2.1616141087582,0.000363005792423364,0.001
341,0,0.338,02057ce74da3bfbc9a1dc562df1a0b4e,13.8723132980001,0.592006500505577,0.295458976230776,0.328887528681276,0.000274213008665131,0.592006500505577,0.000274213008665131,1
342,0,0.001,0012ebb25907f50659e74e5596c54433,9.11258331781797,2.91570176487947,8.7933909596754e-13,6.61728840522002e-12,0.000355171135032932,2.91570176487947,0.000355171135032932,0.001
343,0,0.001,094c0b0d1161ef5e113e5e38f6fda1d1,9.89129040233938,2.34789307511103,5.06079704911789e-08,2.11158833971858e-07,0.000351253806337716,2.34789307511103,0.000351253806337716,0.001
344,0,0.001,0b7fb532a956baab89ac5e65a69feab1,7.50719074738216,4.10188000328909,2.61644306040645e-20,4.45500086076613e-19,0.00033689026778859,4.10188000328909,0.00033689026778859,0.001
345,0,0.001,2ecea9480722f8b41ac9c4e8a36941a9,7.60541199825028,4.12130993685075,2.40348580832992e-19,3.72835206525289e-18,0.000335584491556851,4.12130993685075,0.000335584491556851,0.001
346,0,0.323,3673e32157ac7268c5d8ea0a97b8dd9f,14.2431423057225,0.3832154511294,0.476802972666092,0.512365625323508,0.000259849470116005,0.3832154511294,0.000259849470116005,1
347,0,0.001,03d52b4f1889d94ac19643f73da8fb46,8.649857217936,2.82741296368468,2.03068144053798e-08,8.91419795555604e-08,0.00032644405793468,2.82741296368468,0.00032644405793468,0.001
348,0,0.001,d7bf3b775df0a75c4332175de0da9c5a,8.3107578548659,3.30586079066712,1.6248287088425e-15,1.68721946213892e-14,0.000340807596483806,3.30586079066712,0.000340807596483806,0.001
349,0,0.001,8fb42d12bc92be0354a9457f76db6e97,8.87827978803847,2.8987394139661,3.72180188166707e-13,2.93621717871925e-12,0.000347336477642499,2.8987394139661,0.000347336477642499,0.001
350,0,0.001,42761e3081d63ddf62e3c67735a0a169,1.30661308789642,0.0827403431507961,0.844865873547002,0.858169779899332,0.000332972939093373,0.0827403431507961,0.000332972939093373,1
351,0,0.001,a520ff607b78f4bf244c75f219319f00,7.45571886826616,4.0898809174745,7.60818331439618e-22,1.57682717298776e-20,0.000331667162861635,4.0898809174745,0.000331667162861635,0.001
352,0,0.052,a4f0b4d1bcce06605da448bc8e55864c,5.46132670995994,0.646676998177788,0.223616199211234,0.253947253404719,0.000291188099677734,0.646676998177788,0.000291188099677734,1
353,0,0.001,5423e751b89a2432c953d9ef6fdcda42,9.06872156408602,2.62192606370562,3.60608655812108e-09,1.75275235177942e-08,0.00033689026778859,2.62192606370562,0.00033689026778859,0.001
354,0,0.058,8585f319551179c93ac6408d88a0dc34,14.929501051774,0.877139467680096,0.0488306583845061,0.0614729000374527,0.00033689026778859,0.877139467680096,0.00033689026778859,0.1
355,0,0.001,59f1a56ded2505c7acdb8d229a85a209,8.75074242163599,2.79356543927498,1.12544891733591e-10,6.64106788210935e-10,0.000332972939093373,2.79356543927498,0.000332972939093373,0.001
356,0,0.001,cb305334fd370f0ffc584a91ccad6af4,7.95540713385577,3.40110320293731,7.39992829525235e-22,1.5399768472877e-20,0.000330361386629896,3.40110320293731,0.000330361386629896,0.001
357,0,0.001,6971b5ee74e2ff86d8e0a93ae9d62440,8.98947924976277,2.453634702741,1.60030701540194e-07,6.2685922361639e-07,0.000321220953007725,2.453634702741,0.000321220953007725,0.001
358,0,0.341,0d51289ad0332a82133fe4b37e294613,5.64452475022566,0.823730606133615,0.120029429221088,0.141985689724221,0.000194560658529069,0.823730606133615,0.000194560658529069,1
359,0,0.001,352729895600c02a26597ea2d57090f1,8.40938735187089,2.99494437756029,4.72669519207747e-14,4.19349080462031e-13,0.000330361386629896,2.99494437756029,0.000330361386629896,0.001
360,0,0.001,be78a6c2f850cdc9a54c727aea3a2b79,2.87418102428308,2.27099121635158,5.48359887740562e-10,2.95005952372768e-09,0.00031599784808077,2.27099121635158,0.00031599784808077,0.001
361,0,0.001,cc1854fd02a6fa503b5c18928b1b68e5,7.72355694081305,3.22304639059827,1.10346138302686e-13,9.31586680128015e-13,0.00031599784808077,3.22304639059827,0.00031599784808077,0.001
362,0,0.001,7c02da4255b27702e1a4f5d87ffe1718,2.12913919088992,1.67237914988282,3.4285702427509e-05,9.29666472793098e-05,0.000314692071849031,1.67237914988282,0.000314692071849031,0.001
363,0,0.033,2257475704f410a186d305b4c7ec25d4,20.5450721127008,0.884893291712368,0.00759621672487706,0.0119744600928003,0.000472690995889416,0.884893291712368,0.000472690995889416,0.1
364,0,0.001,d68b26e83704545fcaf9fd1a1252f734,8.84053397233357,2.76622024139165,7.77260810591735e-12,5.29018562471387e-11,0.000330361386629896,2.76622024139165,0.000330361386629896,0.001
365,0,0.073,053bed17786e63df949e69d240959d79,10.1917806762598,1.28306756119533,0.0174747997446642,0.0245608844660275,0.000263766798811221,1.28306756119533,0.000263766798811221,0.1
366,0,0.001,53fdef81e6b1a04d0a6d563e8e97337a,7.90530835509834,2.8812366278797,9.11378359074351e-10,4.76119872090805e-09,0.000309468966922077,2.8812366278797,0.000309468966922077,0.001
367,0,0.001,36bea95ffaaf2039c2676d2b83ec8334,8.04971038632023,2.79946282426882,4.63837803866936e-09,2.22545329616233e-08,0.000302940085763383,2.79946282426882,0.000302940085763383,0.001
368,0,0.001,4c259576b338f858e0f980749e707581,7.74534661146973,3.08066499851516,9.82983616429135e-12,6.61910539052215e-11,0.000308163190690338,3.08066499851516,0.000308163190690338,0.001
369,0,0.001,8a9cceb0a0c9ae73c3e21582671254b9,9.33797603550341,2.15667210479361,2.53514011871555e-06,8.44545690404778e-06,0.000310774743153815,2.15667210479361,0.000310774743153815,0.001
370,0,0.001,e5c19d7800b18015f3a917fc015fc42f,2.93845249006169,2.40186297956937,3.01818602441764e-07,1.1441504291964e-06,0.000306857414458599,2.40186297956937,0.000306857414458599,0.001
371,0,0.002,286f634a8edcc2f5b6acd647dadbe76b,11.783339003206,1.69960075802898,1.14233294543551e-05,3.36838350149702e-05,0.000353865358801193,1.69960075802898,0.000353865358801193,0.001
372,0,0.001,164832e9cf9b1b1dad69d6a6531a41e2,6.93281227182524,3.97051999961345,1.79357510534681e-17,2.29043164336839e-16,0.00030555163822686,3.97051999961345,0.00030555163822686,0.001
373,0,0.002,90e143a8ab5130a4995f53c1782bd904,7.49799881775432,3.18952837470463,3.85106303642797e-13,3.02404126944352e-12,0.00030555163822686,3.18952837470463,0.00030555163822686,0.001
374,0,0.001,cd2eda4b1ffd5a52dc081f8593d5e3c9,7.49276899383808,3.11027525607394,1.01474876281489e-11,6.80581497818953e-11,0.000302940085763383,3.11027525607394,0.000302940085763383,0.001
375,0,0.129,3e56cb827e4f5fb43351546c011b579b,2.03249103022668,0.0388586990798736,0.923816626313822,0.931182116657165,0.000291188099677734,0.0388586990798736,0.000291188099677734,1
376,0,0.417,06ca5b8bbffdc21b39364f76e370c97d,20.2699499405887,0.674776555127382,0.0577463262949525,0.0717630516126966,0.000426988827778561,0.674776555127382,0.000426988827778561,0.1
377,0,0.003,11c592dff1948828be5cee99c86ddd8d,8.34417164097848,2.40073729637273,4.08381918357103e-07,1.51406698030196e-06,0.000296411204604689,2.40073729637273,0.000296411204604689,0.001
378,0,0.001,d96a295b91dce9b2dfd57442f0bbd9dc,6.81527843286425,3.94249160247841,9.00841211900448e-23,1.98932489457667e-21,0.000299022757068167,3.94249160247841,0.000299022757068167,0.001
379,0,0.001,9746fd6bef29562ade8169662eba6598,7.49645676037096,3.21963417148911,2.49309878785381e-15,2.51147421716668e-14,0.000302940085763383,3.21963417148911,0.000302940085763383,0.001
380,0,0.001,56a65c14cd1258f549214f70161c846a,7.91156440889961,2.74678924902664,3.67693090162955e-10,2.02993881763544e-09,0.000300328533299905,2.74678924902664,0.000300328533299905,0.001
381,0,0.049,029a02f3fef7c64e50c2555067887440,8.85085159167238,1.56511492178704,0.00719048939727222,0.0114024160809049,0.000245485931566879,1.56511492178704,0.000245485931566879,0.1
382,0,0.002,53d9c860ca705176b1f2861dac2ddecc,7.57431515906786,2.64982945764634,1.54258655618805e-07,6.07070833824356e-07,0.000279436113592086,2.64982945764634,0.000279436113592086,0.001
383,0,0.001,a82e59e82aaac73b7009e6f012f30a07,8.19556018965505,2.45223413353304,1.73481708593552e-07,6.7640478053785e-07,0.000292493875909473,2.45223413353304,0.000292493875909473,0.001
384,0,0.001,646f9f1c119f5db23d4b3e3c1278430b,6.68406877307683,3.87168963260473,3.79059916031844e-26,1.10803814761447e-24,0.000291188099677734,3.87168963260473,0.000291188099677734,0.001
385,0,0.001,440f2d5e55542db9cec0aa97c2a57d7b,8.4718526519147,2.26490361465757,1.43659724463731e-06,4.93202462059121e-06,0.000284659218519041,2.26490361465757,0.000284659218519041,0.001
386,0,0.001,8639cd8b1958e893d93cb194d23604ca,6.62269906578446,3.89469337978403,1.40438874485749e-20,2.48321464431619e-19,0.000288576547214257,3.89469337978403,0.000288576547214257,0.001
387,0,0.14,f3e9bb5fcf17b4f59399ca727ec189cb,11.7414293859313,0.687134304520862,0.159215827146898,0.184753198228973,0.000241568602871663,0.687134304520862,0.000241568602871663,1
388,0,0.001,16e14ac37b8ef154dfc136d47e118233,6.82458809770178,3.5008021657212,1.21702081704922e-14,1.14395432561671e-13,0.000287270770982518,3.5008021657212,0.000287270770982518,0.001
389,0,0.022,d491048645c44a4e107ded2385ef31ae,9.48521402576355,1.61016882537275,0.00176457683330378,0.00329279152989565,0.000268989903738176,1.61016882537275,0.000268989903738176,0.01
390,0,0.001,9e90e45232a1fba5123977ae5e60230d,7.94452794941532,2.715620605367,2.26225395444917e-11,1.43712162916592e-10,0.000296411204604689,2.715620605367,0.000296411204604689,0.001
391,0,0.001,56997c0eda3455975dcae20862d8566f,6.61088841408524,3.89029209780076,2.06131330995309e-17,2.61254671890545e-16,0.000284659218519041,3.89029209780076,0.000284659218519041,0.001
392,0,0.001,7188ce140c148b15b672115f6b03944b,6.85963311851036,3.3769909921482,8.96138027714848e-15,8.48646068568163e-14,0.000284659218519041,3.3769909921482,0.000284659218519041,0.001
393,0,0.002,dc6c89724c2eb718f649dd6880c0bd24,8.79941732304867,1.93291166653068,6.66578992465466e-05,0.000172335887775964,0.00027551878489687,1.93291166653068,0.00027551878489687,0.001
394,0,0.001,d721a9490763cdca8adfc8a3c553ccff,6.4597388877217,3.85479202112387,1.4432236763775e-20,2.5341604623059e-19,0.000283353442287302,3.85479202112387,0.000283353442287302,0.001
395,0,0.253,ec9efee858554fa7f999d6f451c71d5c,12.5669213829077,0.488699401189238,0.348558642142357,0.382771129927014,0.000232428169249492,0.488699401189238,0.000232428169249492,1
396,0,0.009,6189dd1c842c4edc796e1b32c75957cc,11.8831131691218,1.21940428277274,0.00310439322314351,0.00542839437394079,0.000302940085763383,1.21940428277274,0.000302940085763383,0.01
397,0,0.27,335d54cc5c128ea73e94830fc4b141d8,16.8413511847691,0.0781857042612411,0.842596972232982,0.858169779899332,0.000266378351274699,0.0781857042612411,0.000266378351274699,1
398,0,0.001,774e859c996224ae80ccf4e211e3e970,6.49080394993239,3.86011341740276,1.88496767466621e-21,3.69468276387093e-20,0.000279436113592086,3.86011341740276,0.000279436113592086,0.001
399,0,0.001,e5bb45c5a5933a49f78e444d3dabec08,7.09398715233182,3.19388028252636,9.33689604506609e-18,1.21692482731699e-16,0.00028596499475078,3.19388028252636,0.00028596499475078,0.001
400,0,0.001,e23a1f1854d1be06c910ee2c18b19233,6.85045871207464,3.12243964924624,7.29629794801361e-11,4.38732208360343e-10,0.000272907232433392,3.12243964924624,0.000272907232433392,0.001
401,0,0.001,9310b2929a653f032be68f59daa61dd3,7.96917452497344,2.3838070758087,1.26872589427455e-07,5.05989499002083e-07,0.000279436113592086,2.3838070758087,0.000279436113592086,0.001
402,0,0.16,ff8f34e7ddd4a9043a8c4fe202a3a682,9.5728050042998,1.01158457900491,0.0750657529820056,0.0915820296332936,0.000215453078236889,1.01158457900491,0.000215453078236889,0.1
403,0,0.016,e53a8941c7834250afa1418765fe6247,9.14088077728867,1.58898219437239,0.00153820522765614,0.00292872885401246,0.00025462636518905,1.58898219437239,0.00025462636518905,0.01
404,0,0.001,541a57d15e74fa984393c74f92c832f3,6.93556228440101,3.05075000672837,3.93077576638132e-12,2.76851435244991e-11,0.000274213008665131,3.05075000672837,0.000274213008665131,0.001
405,0,0.001,42359594dcb45555e9d057da44b0595a,6.31546498922544,3.81587033515393,2.86479599030124e-17,3.58595874330529e-16,0.000274213008665131,3.81587033515393,0.000274213008665131,0.001
406,0,0.501,b8a6e07b4f4b8847ef842d21b79c0d41,10.5507597992067,0.166885371691822,0.795246688359804,0.818055838697219,0.000160610476503862,0.166885371691822,0.000160610476503862,1
407,0,0.001,a4f953f0cb841df24c2c0fa5c697ac9b,7.55731829352825,2.78723709631743,2.79433329162048e-11,1.7553967025745e-10,0.000280741889823825,2.78723709631743,0.000280741889823825,0.001
408,0,0.001,0da909840339c0013b6e5c80a862b3b2,4.43979187713485,3.19656922334955,1.3676008321139e-10,7.98609400461896e-10,0.000272907232433392,3.19656922334955,0.000272907232433392,0.001
